"";"Reading";"Listening music";"Cinema";"Show";"Exhibition";"Computer";"Sport";"Walking";"Travelling";"Playing music";"Collecting";"Volunteering";"Mechanic";"Gardening";"Knitting";"Cooking";"Fishing";"TV";"Sex";"Age";"Marital status";"Profession";"nb.activitees"
"41006810";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(45,55]";"Married";"Manual labourer";2
"41006910";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"3";"F";"(65,75]";"Widower";"Employee";5
"41007010";"0";"1";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"M";"[15,25]";"Single";"Unskilled worker";7
"41007110";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(55,65]";"Divorcee";"Employee";4
"41007210";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"2";"F";"(45,55]";"Married";"Employee";5
"41007310";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"4";"F";"(35,45]";"Married";"Unskilled worker";5
"41007410";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"4";"M";"(45,55]";"Married";"Manual labourer";4
"41007510";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"3";"F";"(75,85]";"Widower";NA;4
"41007610";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(25,35]";"Divorcee";"Employee";5
"41007810";"1";"0";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(65,75]";"Married";"Manual labourer";7
"41007910";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(55,65]";"Married";"Manual labourer";2
"41008010";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"4";"F";"(65,75]";"Widower";"Employee";5
"41008310";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"2";"M";"(45,55]";"Married";"Manual labourer";5
"41008410";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"M";"(35,45]";"Married";"Technician";4
"41008510";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"3";"M";"(25,35]";"Single";"Technician";4
"41008610";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"3";"M";"(65,75]";"Married";"Manual labourer";6
"41008710";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"1";"F";"(65,75]";"Widower";"Employee";8
"41008910";"1";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(35,45]";"Married";"Employee";5
"41009010";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(75,85]";"Married";"Employee";2
"41009110";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"4";"M";"(65,75]";"Married";"Manual labourer";5
"41009210";"1";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(35,45]";"Married";"Employee";5
"41009410";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"0";"1";"F";"(55,65]";"Married";"Employee";12
"41009610";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"3";"M";"(25,35]";"Married";"Foreman";5
"41009710";"1";"1";"0";"0";"0";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"0";"0";"3";"M";"[15,25]";"Single";"Unskilled worker";9
"41009810";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"2";"M";"(55,65]";"Remarried";"Manual labourer";6
"41009910";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(25,35]";"Married";"Employee";5
"41010010";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"F";"(25,35]";"Married";"Employee";6
"41010110";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(25,35]";"Married";"Management";3
"41010210";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"0";"3";"M";"(45,55]";"Married";"Manual labourer";6
"41010510";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"3";"F";"(25,35]";"Single";"Manual labourer";7
"41010810";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"4";"F";"(75,85]";"Widower";"Employee";4
"41010910";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(75,85]";"Married";"Manual labourer";3
"41011010";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"3";"M";"(45,55]";"Married";"Unskilled worker";3
"41011110";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"4";"F";"(45,55]";"Married";"Unskilled worker";7
"41011210";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"3";"M";"(55,65]";"Single";"Unskilled worker";5
"41011310";"1";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(55,65]";"Married";"Employee";6
"41011410";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"4";"M";"(55,65]";"Remarried";"Manual labourer";5
"41011510";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(45,55]";"Married";NA;1
"41011610";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"F";"(55,65]";"Married";NA;4
"41011710";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"4";"F";"(45,55]";"Married";"Manual labourer";6
"41011810";"1";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"4";"F";"(35,45]";"Divorcee";"Other";7
"41012010";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"1";"0";"3";"F";"(45,55]";"Married";"Employee";5
"41012110";"0";"1";"1";"1";"0";"1";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"M";"(45,55]";"Married";"Foreman";7
"41012210";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(25,35]";"Single";NA;3
"41012310";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"1";"0";"4";"F";"(75,85]";"Widower";"Manual labourer";6
"41012410";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"2";"F";"(55,65]";"Divorcee";"Foreman";6
"41012610";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"M";"(55,65]";"Married";NA;2
"41012710";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"2";"M";"(25,35]";"Single";"Management";8
"41012810";"0";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"1";"4";"M";"(25,35]";"Married";"Technician";13
"41013010";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(55,65]";"Widower";"Foreman";1
"41013210";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"3";"F";"(65,75]";"Married";NA;5
"41013310";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"4";"M";"(75,85]";"Married";"Foreman";4
"41013410";"1";"1";"1";"0";"1";"1";"0";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(25,35]";"Divorcee";"Employee";8
"41013610";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"3";"M";"(45,55]";"Married";"Employee";5
"41013710";"0";"1";"0";"1";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"1";"3";"M";"(35,45]";"Married";"Unskilled worker";9
"41013810";"0";"1";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"2";"F";"(45,55]";"Divorcee";"Employee";6
"41013910";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"M";"(55,65]";"Married";"Other";5
"41014010";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"3";"F";"(55,65]";"Married";"Employee";7
"41014310";"1";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"1";"3";"M";"(25,35]";"Married";"Employee";12
"41014410";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(25,35]";"Married";"Employee";7
"41014510";"1";"1";"0";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"0";"4";"F";"(45,55]";"Married";"Employee";8
"41014610";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"3";"F";"(55,65]";"Married";"Employee";7
"41014710";"1";"1";"1";"1";"1";"0";"1";"0";"1";"0";"1";"1";"0";"0";"1";"1";"0";"3";"F";"(55,65]";"Married";"Management";12
"41014810";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"1";"1";"0";"0";"1";"4";"M";"(45,55]";"Married";"Manual labourer";7
"41014910";"0";"0";"1";"0";"1";"1";"0";"1";"1";"0";"1";"1";"0";"1";"0";"1";"1";"2";"M";"(45,55]";"Married";"Foreman";11
"41015010";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"1";"F";"(35,45]";"Divorcee";"Employee";10
"41015210";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"M";"(35,45]";"Single";NA;3
"41015310";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"1";"0";"0";"M";"(35,45]";"Single";"Management";12
"41015410";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(65,75]";"Widower";NA;3
"41015810";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"F";"(45,55]";"Divorcee";NA;5
"41015910";"0";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"1";"0";"3";"F";"(35,45]";"Married";"Employee";7
"41016010";"0";"1";"0";"0";"0";"1";"1";"0";"1";"1";"0";"0";"1";"0";"1";"0";"0";"0";"F";"(25,35]";"Divorcee";NA;7
"41016110";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"3";"M";"(55,65]";"Divorcee";"Manual labourer";5
"41016310";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"1";"2";"M";"(25,35]";"Divorcee";"Manual labourer";5
"41016410";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(45,55]";"Widower";"Unskilled worker";3
"41016910";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4";"F";"(25,35]";"Married";NA;3
"41017010";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"M";"(45,55]";"Married";"Unskilled worker";2
"41017110";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"3";"F";"(55,65]";"Married";NA;8
"41017410";"1";"1";"1";"0";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"1";"0";"4";"F";"[15,25]";"Married";NA;8
"41017610";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"3";"F";"(45,55]";"Married";"Employee";5
"41017710";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"2";"F";"(55,65]";"Single";"Employee";6
"41017910";"1";"1";"0";"1";"0";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"3";"M";"(65,75]";"Married";"Other";9
"41018310";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"M";"(65,75]";"Married";"Manual labourer";3
"41018410";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4";"F";"(55,65]";"Widower";"Employee";4
"41018510";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(55,65]";"Married";"Employee";2
"41018610";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"M";"(45,55]";"Married";"Foreman";5
"41018710";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"M";"(45,55]";"Married";"Manual labourer";3
"41018810";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"M";"(45,55]";"Married";"Unskilled worker";2
"41018910";"0";"1";"1";"1";"0";"1";"1";"1";"0";"0";"0";"0";"0";"1";"0";"1";"1";"2";"F";"(25,35]";"Divorcee";"Unskilled worker";10
"41019010";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"F";"[15,25]";"Single";NA;5
"41019110";"1";"1";"0";"1";"1";"0";"0";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"2";"M";"(45,55]";"Single";"Technician";12
"41019610";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"F";"(45,55]";"Married";"Unskilled worker";7
"41019810";"0";"1";"0";"1";"1";"0";"1";"1";"1";"0";"0";"0";"1";"1";"0";"1";"0";"2";"M";"(65,75]";"Married";"Management";10
"41019910";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"0";"1";"M";"(35,45]";"Married";"Foreman";14
"41020010";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"M";"(55,65]";"Married";"Other";2
"41020110";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"3";"F";"(65,75]";"Married";"Employee";4
"41020510";"1";"1";"0";"1";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"4";"M";"(35,45]";"Married";"Foreman";9
"41020610";"0";"0";"1";"0";"1";"0";"0";"1";"0";"1";"0";"0";"0";"1";"1";"1";"0";"0";"F";"(65,75]";"Widower";"Other";7
"41020710";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"4";"F";"(45,55]";"Divorcee";"Employee";2
"41021410";"1";"1";"1";"1";"1";"1";"0";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"M";"(35,45]";"Married";"Manual labourer";9
"41021510";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"4";"M";"(35,45]";"Married";"Manual labourer";5
"41021610";"0";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"[15,25]";"Single";"Employee";4
"41021910";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"3";"F";"(35,45]";"Married";"Manual labourer";9
"41022010";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"4";"F";"(45,55]";"Single";"Manual labourer";7
"41022110";"0";"1";"1";"0";"1";"1";"1";"0";"1";"0";"0";"0";"1";"0";"0";"0";"0";"3";"F";"(25,35]";"Single";"Employee";8
"41022210";"0";"1";"1";"0";"0";"0";"1";"1";"0";"1";"0";"0";"1";"1";"0";"1";"0";"0";"F";"(25,35]";"Single";"Unskilled worker";8
"41022310";"0";"1";"0";"0";"0";"1";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"[15,25]";"Married";"Employee";4
"41022610";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"3";"F";"(45,55]";"Married";NA;5
"41022710";"1";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"M";"(25,35]";"Single";"Manual labourer";6
"41023010";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"4";"F";"(35,45]";"Married";"Unskilled worker";6
"41023110";"0";"1";"0";"0";"0";"0";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"0";"4";"M";"(45,55]";"Remarried";"Manual labourer";9
"41023410";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"1";"4";"M";"(55,65]";"Married";"Unskilled worker";7
"41023510";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"2";"M";"(65,75]";"Remarried";"Foreman";5
"41023610";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"3";"F";"(65,75]";"Married";"Employee";6
"41023710";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"3";"M";"(35,45]";"Married";NA;3
"41024110";"0";"1";"1";"0";"1";"0";"0";"1";"0";"0";"0";"0";"1";"0";"0";"1";"0";"4";"M";"(25,35]";"Married";"Unskilled worker";7
"41024410";"1";"1";"1";"0";"0";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"1";"2";"M";"[15,25]";"Single";"Unskilled worker";13
"41024610";"1";"1";"1";"1";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"1";"0";"3";"F";"(35,45]";"Divorcee";"Employee";15
"41024710";"0";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"0";"4";"F";"(55,65]";"Remarried";"Manual labourer";5
"41024810";"1";"1";"0";"1";"1";"0";"0";"1";"1";"0";"0";"0";"0";"1";"1";"1";"0";"4";"F";"(55,65]";"Widower";"Unskilled worker";10
"41025010";"1";"1";"0";"0";"1";"0";"1";"1";"1";"0";"1";"1";"1";"1";"0";"0";"0";"4";"M";"(55,65]";"Married";"Foreman";11
"41025110";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"1";"0";"4";"M";"(35,45]";"Married";"Manual labourer";15
"41025210";"0";"1";"1";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"2";"M";"(45,55]";"Remarried";"Manual labourer";8
"41025410";"1";"1";"1";"0";"1";"0";"0";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"0";"F";"(25,35]";"Married";NA;10
"41025510";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(35,45]";"Married";"Employee";1
"41025710";"1";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"3";"F";"(45,55]";"Married";"Employee";8
"41025810";"0";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(65,75]";"Remarried";NA;3
"41026110";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"1";"0";"0";"0";"1";"2";"M";"(35,45]";"Married";"Unskilled worker";7
"41026310";"0";"0";"0";"1";"0";"0";"1";"1";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"F";"(45,55]";"Married";"Employee";5
"41026410";"1";"1";"0";"0";"0";"1";"0";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"4";"F";"(35,45]";"Married";"Employee";7
"41026510";"1";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"1";"0";"1";"0";"2";"M";"(35,45]";"Married";"Technician";7
"41026710";"1";"1";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"3";"F";"(35,45]";"Married";"Employee";10
"41026810";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(65,75]";"Widower";"Employee";4
"41026910";"0";"1";"1";"1";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"3";"M";"(25,35]";"Single";"Manual labourer";8
"41027110";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"4";"M";"(75,85]";"Remarried";"Manual labourer";5
"41027310";"0";"1";"1";"1";"0";"1";"0";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"4";"M";"(25,35]";"Remarried";"Manual labourer";9
"41027410";"0";"1";"1";"0";"0";"1";"1";"1";"1";"0";"0";"0";"1";"0";"0";"1";"0";"1";"M";"(35,45]";"Married";"Technician";9
"41027510";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"1";"2";"M";"(45,55]";"Married";"Manual labourer";4
"41027710";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"1";"0";"0";"0";"4";"M";"(65,75]";"Married";"Technician";4
"41027810";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(45,55]";"Married";"Employee";3
"41027910";"1";"1";"0";"0";"1";"1";"0";"1";"1";"0";"0";"0";"1";"1";"1";"1";"0";"1";"F";"(55,65]";"Married";NA;11
"41028010";"0";"0";"1";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"[15,25]";"Single";"Unskilled worker";5
"41028110";"1";"1";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"1";"0";"1";"1";"4";"M";"(35,45]";"Married";"Management";15
"41028210";"1";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"2";"M";"(75,85]";"Widower";NA;6
"41028310";"1";"1";"1";"1";"1";"1";"1";"0";"1";"1";"0";"0";"1";"1";"0";"1";"0";"4";"M";"(55,65]";"Divorcee";"Management";13
"41028410";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"F";"(55,65]";"Widower";"Employee";1
"41028610";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"M";"(65,75]";"Single";NA;2
"41028810";"1";"1";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"0";"1";"3";"M";"(25,35]";"Single";"Manual labourer";7
"41029010";"1";"1";"1";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"1";"F";"(25,35]";"Married";"Employee";6
"41029110";"1";"1";"0";"1";"1";"1";"1";"1";"1";"1";"0";"0";"1";"1";"0";"1";"0";"3";"F";"(45,55]";"Married";"Employee";13
"41029210";"1";"1";"1";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"0";"1";"0";"0";"2";"F";"(45,55]";"Single";"Employee";10
"41029310";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"3";"M";"(35,45]";"Married";"Technician";3
"41029410";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"1";"0";"0";"F";"(35,45]";"Married";"Employee";5
"41029610";"1";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"4";"F";"(75,85]";"Widower";"Employee";4
"41029710";"1";"1";"1";"1";"1";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"0";"0";"F";"(35,45]";"Single";"Employee";9
"41029810";"0";"1";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"1";"1";"0";"1";"0";"2";"F";"(35,45]";"Married";NA;8
"41029910";"1";"0";"1";"0";"1";"1";"0";"1";"1";"0";"0";"0";"1";"1";"0";"0";"0";"2";"M";"(55,65]";"Married";"Other";9
"41030010";"1";"1";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"1";"1";"0";"1";"F";"(45,55]";"Married";"Employee";7
"41030110";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"F";"(75,85]";"Widower";"Foreman";2
"41030210";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"1";"F";"(65,75]";"Married";NA;4
"41030310";"1";"1";"1";"1";"1";"1";"0";"0";"0";"0";"1";"0";"1";"0";"0";"0";"0";"2";"M";"(35,45]";"Married";"Employee";9
"41030410";"0";"1";"0";"0";"0";"0";"0";"1";"1";"1";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(55,65]";"Remarried";"Other";5
"41030510";"1";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"2";"M";"(25,35]";"Single";NA;5
"41030710";"0";"1";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"4";"M";"(45,55]";"Single";NA;3
"41030810";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"1";"0";"4";"F";"(65,75]";"Widower";"Employee";2
"41030910";"1";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"1";"1";"0";"0";"0";"0";"0";"M";"(55,65]";"Divorcee";"Manual labourer";4
"41031110";"1";"0";"1";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"0";"0";"0";"0";"0";"F";"(25,35]";"Married";"Unskilled worker";3
"41031210";"0";"0";"0";"0";"0";"0";"0";"1";"0";"0";"0";"0";"0";"1";"0";"1";"0";"0";"F";"(55,65]";"Married";"Unskilled worker";3
"41031410";"1";"1";"1";"1";"0";"1";"0";"1";"1";"1";"0";"0";"1";"1";"1";"1";"0";"3";"F";"(25,35]";"Single";"Manual labourer";13
"41031510";"1";"0";"0";"0";"1";"1";"1";"0";"1";"0";"1";"0";"1";"0";"0";"0";"0";"0";"M";"(45,55]";"Married";NA;7
